anime_id,genre_id,genre_name,is_primary_genre
1023,2,Harem,0
1024,1,Sci-Fi,1
1024,2,Horror,0
1024,3,Psychological,0
1024,4,Romance,0
1025,1,Military,1
1025,2,Cyberpunk,0
1025,3,Isekai,0
1026,1,Fantasy,1
1027,1,Shounen,1
1027,2,Mystery,0
1027,3,Josei,0
1028,1,Psychological,1
1028,2,Harem,0
1028,3,Romance,0
1029,1,Cyberpunk,1
1030,1,Josei,1
1030,2,Shounen,0
1030,3,Parody,0
1031,1,Historical,1
1031,2,Mystery,0
1031,3,Martial Arts,0
1031,4,Mecha,0
1032,1,Josei,1
1033,1,Cyberpunk,1
1034,1,Psychological,1
1034,2,Thriller,0
1035,1,Space,1
1035,2,Historical,0
1036,1,Horror,1
1036,2,Shojo,0
1036,3,Historical,0
1036,4,Martial Arts,0
1037,1,Romance,1
1038,1,Vampire,1
1038,2,Adventure,0
1039,1,Military,1
1039,2,Historical,0
1039,3,Mystery,0
1039,4,Fantasy,0
1040,1,Horror,1
1040,2,Cyberpunk,0
1040,3,Sci-Fi,0
1040,4,Military,0
1041,1,Music,1
1042,1,Comedy,1
1042,2,Seinen,0
1043,1,Psychological,1
1043,2,Adventure,0
1043,3,Isekai,0
1043,4,Mecha,0
1044,1,Thriller,1
1044,2,Shounen,0
1044,3,Drama,0
1044,4,Romance,0
1045,1,Mecha,1
1046,1,Martial Arts,1
1046,2,Adventure,0
1046,3,Vampire,0
1047,1,Thriller,1
1047,2,Space,0
1048,1,Mecha,1
1048,2,Slice of Life,0
1048,3,Horror,0
1049,1,Slice of Life,1
1049,2,Josei,0
1049,3,Thriller,0
1049,4,Horror,0
1050,1,Military,1
1050,2,Vampire,0
1051,1,Ecchi,1
1051,2,Fantasy,0
1051,3,Music,0
1052,1,Historical,1
1052,2,Isekai,0
1053,1,Shojo,1
1054,1,Comedy,1
1055,1,Drama,1
1055,2,Seinen,0
1055,3,Fantasy,0
1055,4,Historical,0
1056,1,Thriller,1
1056,2,Supernatural,0
1057,1,Historical,1
1057,2,Action,0
1057,3,Shounen,0
1058,1,Comedy,1
1058,2,Sci-Fi,0
1058,3,Vampire,0
1058,4,Adventure,0
1059,1,Drama,1
1060,1,Thriller,1
1061,1,Shounen,1
1061,2,Drama,0
1061,3,Psychological,0
1061,4,Josei,0
1062,1,Harem,1
1062,2,Mystery,0
1062,3,Sports,0
1062,4,Slice of Life,0
1063,1,Music,1
1063,2,Space,0
1063,3,Action,0
1064,1,Shounen,1
1064,2,Martial Arts,0
1064,3,Horror,0
1065,1,Fantasy,1
1065,2,Sports,0
1066,1,Harem,1
1066,2,Mecha,0
1067,1,Ecchi,1
1067,2,Mystery,0
1068,1,Historical,1
1068,2,Action,0
1068,3,Parody,0
1069,1,Comedy,1
1069,2,Martial Arts,0
1069,3,Seinen,0
1070,1,Martial Arts,1
1070,2,Isekai,0
1071,1,Historical,1
1072,1,Isekai,1
1072,2,Mystery,0
1072,3,Comedy,0
1072,4,Cyberpunk,0
1073,1,Music,1
1074,1,Action,1
1074,2,Parody,0
1074,3,Psychological,0
1075,1,Ecchi,1
1076,1,Mystery,1
1076,2,Music,0
1077,1,Mystery,1
1078,1,Music,1
1078,2,Psychological,0
1079,1,Slice of Life,1
1079,2,Isekai,0
1079,3,Adventure,0
1079,4,Historical,0
1080,1,Parody,1
1080,2,Music,0
1081,1,Ecchi,1
1081,2,Historical,0
1081,3,Psychological,0
1082,1,Ecchi,1
1082,2,Action,0
1082,3,Psychological,0
1082,4,Martial Arts,0
1083,1,Thriller,1
1084,1,Seinen,1
1084,2,Music,0
1084,3,Vampire,0
1085,1,Mecha,1
1085,2,Shojo,0
1086,1,Josei,1
1086,2,Fantasy,0
1086,3,Slice of Life,0
1087,1,Music,1
1087,2,Thriller,0
1087,3,Psychological,0
1087,4,Mystery,0
1088,1,Seinen,1
1088,2,Fantasy,0
1088,3,Military,0
1088,4,Shojo,0
1089,1,Josei,1
1089,2,Horror,0
1089,3,Cyberpunk,0
1089,4,Martial Arts,0
1090,1,Cyberpunk,1
1091,1,Supernatural,1
1091,2,Historical,0
1092,1,Horror,1
1092,2,Sci-Fi,0
1092,3,Comedy,0
1092,4,Cyberpunk,0
1093,1,Isekai,1
1093,2,Shojo,0
1093,3,Martial Arts,0
1094,1,Action,1
1094,2,Shojo,0
1094,3,Sports,0
1095,1,Isekai,1
1095,2,Historical,0
1096,1,Drama,1
1096,2,Sports,0
1096,3,Historical,0
1096,4,Mystery,0
1097,1,Military,1
1097,2,Fantasy,0
1097,3,Space,0
1098,1,Harem,1
1098,2,Psychological,0
1099,1,Sports,1
1100,1,Ecchi,1
1100,2,Shounen,0
1100,3,Mecha,0
1101,1,Adventure,1
1102,1,Mystery,1
1103,1,Shounen,1
1103,2,Shojo,0
1103,3,Space,0
1103,4,Psychological,0
1104,1,Supernatural,1
1104,2,Military,0
1105,1,Mystery,1
1105,2,Shojo,0
1106,1,Psychological,1
1106,2,Horror,0
1106,3,Mystery,0
1107,1,Ecchi,1
1107,2,Supernatural,0
1107,3,Seinen,0
1108,1,Thriller,1
1109,1,Sports,1
1110,1,Seinen,1
1110,2,Fantasy,0
1111,1,Horror,1
1111,2,Martial Arts,0
1112,1,Action,1
1112,2,Horror,0
1112,3,Shounen,0
1112,4,Music,0
1113,1,Fantasy,1
1113,2,Action,0
1114,1,Supernatural,1
1114,2,Cyberpunk,0
1114,3,Mystery,0
1114,4,Space,0
1115,1,Historical,1
1116,1,Comedy,1
1117,1,Comedy,1
1117,2,Shojo,0
1117,3,Drama,0
1117,4,Fantasy,0
1118,1,Shojo,1
1119,1,Vampire,1
1119,2,Shojo,0
1120,1,Fantasy,1
1121,1,Thriller,1
1121,2,Fantasy,0
1121,3,Action,0
1122,1,Historical,1
1122,2,Action,0
1122,3,Harem,0
1122,4,Drama,0
1123,1,Parody,1
1124,1,Horror,1
1125,1,Sci-Fi,1
1125,2,Military,0
1125,3,Horror,0
1126,1,Parody,1
1126,2,Martial Arts,0
1126,3,Slice of Life,0
1126,4,Shojo,0
1127,1,Mecha,1
1127,2,Action,0
1127,3,Drama,0
1127,4,Adventure,0
1128,1,Sci-Fi,1
1128,2,Harem,0
1128,3,Comedy,0
1128,4,Psychological,0
1129,1,Comedy,1
1129,2,Mystery,0
1129,3,Isekai,0
1129,4,Adventure,0
1130,1,Slice of Life,1
1130,2,Mystery,0
1130,3,Martial Arts,0
1130,4,Thriller,0
1131,1,Mystery,1
1132,1,Mecha,1
1132,2,Historical,0
1132,3,Fantasy,0
1132,4,Comedy,0
1133,1,Harem,1
1134,1,Historical,1
1135,1,Martial Arts,1
1135,2,Shojo,0
1135,3,Isekai,0
1135,4,Psychological,0
1136,1,Vampire,1
1136,2,Thriller,0
1136,3,Drama,0
1136,4,Fantasy,0
1137,1,Martial Arts,1
1137,2,Action,0
1137,3,Comedy,0
1137,4,Space,0
1138,1,Adventure,1
1138,2,Historical,0
1138,3,Horror,0
1138,4,Cyberpunk,0
1139,1,Comedy,1
1140,1,Harem,1
1140,2,Drama,0
1141,1,Mecha,1
1142,1,Cyberpunk,1
1142,2,Historical,0
1142,3,Shounen,0
1142,4,Sci-Fi,0
1143,1,Romance,1
1143,2,Space,0
1143,3,Drama,0
1144,1,Cyberpunk,1
1144,2,Parody,0
1144,3,Martial Arts,0
1145,1,Ecchi,1
1145,2,Sci-Fi,0
1146,1,Fantasy,1
1146,2,Horror,0
1146,3,Vampire,0
1146,4,Supernatural,0
1147,1,Fantasy,1
1147,2,Sci-Fi,0
1147,3,Thriller,0
1147,4,Psychological,0
1148,1,Cyberpunk,1
1148,2,Harem,0
1148,3,Shojo,0
1149,1,Sports,1
1149,2,Harem,0
1149,3,Historical,0
1149,4,Space,0
1150,1,Military,1
1151,1,Seinen,1
1152,1,Shojo,1
1152,2,Horror,0
1152,3,Vampire,0
1153,1,Sports,1
1153,2,Shounen,0
1153,3,Sci-Fi,0
1154,1,Drama,1
1154,2,Comedy,0
1154,3,Psychological,0
1155,1,Supernatural,1
1155,2,Shojo,0
1155,3,Adventure,0
1156,1,Slice of Life,1
1157,1,Sports,1
1157,2,Mecha,0
1157,3,Military,0
1158,1,Romance,1
1158,2,Military,0
1159,1,Action,1
1160,1,Harem,1
1160,2,Sports,0
1161,1,Drama,1
1162,1,Vampire,1
1163,1,Ecchi,1
1163,2,Harem,0
1164,1,Sci-Fi,1
1164,2,Isekai,0
1164,3,Horror,0
1165,1,Slice of Life,1
1165,2,Josei,0
1165,3,Music,0
1166,1,Music,1
1166,2,Parody,0
1166,3,Harem,0
1166,4,Thriller,0
1167,1,Space,1
1167,2,Action,0
1167,3,Josei,0
1168,1,Sci-Fi,1
1168,2,Shojo,0
1169,1,Supernatural,1
1169,2,Horror,0
1169,3,Sci-Fi,0
1169,4,Vampire,0
1170,1,Action,1
1171,1,Slice of Life,1
1172,1,Military,1
1173,1,Josei,1
1174,1,Adventure,1
1175,1,Space,1
1175,2,Thriller,0
1175,3,Drama,0
1175,4,Action,0
1176,1,Josei,1
1176,2,Comedy,0
1177,1,Ecchi,1
1177,2,Harem,0
1178,1,Parody,1
1179,1,Slice of Life,1
1179,2,Action,0
1180,1,Mecha,1
1180,2,Seinen,0
1181,1,Psychological,1
1182,1,Space,1
1183,1,Comedy,1
1183,2,Martial Arts,0
1184,1,Thriller,1
1184,2,Shojo,0
1184,3,Horror,0
1185,1,Sports,1
1185,2,Isekai,0
1185,3,Shounen,0
1185,4,Comedy,0
1186,1,Sports,1
1187,1,Vampire,1
1187,2,Space,0
1188,1,Action,1
1188,2,Adventure,0
1188,3,Comedy,0
1189,1,Action,1
1189,2,Psychological,0
1189,3,Comedy,0
1190,1,Mecha,1
1190,2,Comedy,0
1191,1,Action,1
1192,1,Mecha,1
1192,2,Shounen,0
1192,3,Seinen,0
1192,4,Mystery,0
1193,1,Mystery,1
1194,1,Mystery,1
1194,2,Parody,0
1194,3,Martial Arts,0
1195,1,Mystery,1
1195,2,Shounen,0
1195,3,Seinen,0
1195,4,Romance,0
1196,1,Sports,1
1197,1,Ecchi,1
1197,2,Historical,0
1198,1,Drama,1
1198,2,Comedy,0
1199,1,Josei,1
1199,2,Action,0
1200,1,Horror,1
1200,2,Music,0
1201,1,Josei,1
1201,2,Parody,0
1201,3,Shojo,0
1201,4,Sports,0
1202,1,Josei,1
1202,2,Action,0
1202,3,Vampire,0
1203,1,Supernatural,1
1203,2,Fantasy,0
1203,3,Adventure,0
1204,1,Parody,1
1204,2,Shojo,0
1204,3,Horror,0
1205,1,Thriller,1
1206,1,Space,1
1206,2,Parody,0
1207,1,Action,1
1207,2,Mystery,0
1207,3,Horror,0
1208,1,Horror,1
1208,2,Shounen,0
1208,3,Adventure,0
1209,1,Supernatural,1
1210,1,Music,1
1210,2,Romance,0
1210,3,Martial Arts,0
1210,4,Fantasy,0
1211,1,Horror,1
1211,2,Thriller,0
1211,3,Adventure,0
1212,1,Music,1
1212,2,Parody,0
1212,3,Action,0
1213,1,Supernatural,1
1214,1,Sports,1
1214,2,Seinen,0
1214,3,Comedy,0
1215,1,Seinen,1
1216,1,Horror,1
1216,2,Action,0
1216,3,Adventure,0
1216,4,Seinen,0
1217,1,Vampire,1
1217,2,Ecchi,0
1218,1,Josei,1
1219,1,Adventure,1
1219,2,Parody,0
1220,1,Vampire,1
1220,2,Historical,0
1221,1,Psychological,1
1222,1,Thriller,1
1222,2,Horror,0
1222,3,Fantasy,0
1222,4,Shounen,0
1223,1,Romance,1
1223,2,Space,0
1223,3,Thriller,0
1223,4,Vampire,0
1224,1,Music,1
1225,1,Mystery,1
1225,2,Fantasy,0
1225,3,Military,0
1225,4,Horror,0
1226,1,Cyberpunk,1
1226,2,Fantasy,0
1226,3,Drama,0
1227,1,Mystery,1
1227,2,Seinen,0
1228,1,Historical,1
1228,2,Adventure,0
1229,1,Sports,1
1229,2,Martial Arts,0
1229,3,Music,0
1229,4,Thriller,0
1230,1,Martial Arts,1
1230,2,Comedy,0
1230,3,Mecha,0
1230,4,Mystery,0
1231,1,Shojo,1
1231,2,Fantasy,0
1231,3,Sports,0
1231,4,Martial Arts,0
1232,1,Harem,1
1232,2,Space,0
1232,3,Shounen,0
1233,1,Mystery,1
1233,2,Space,0
1233,3,Martial Arts,0
1234,1,Isekai,1
1234,2,Historical,0
1234,3,Supernatural,0
1234,4,Vampire,0
1235,1,Parody,1
1235,2,Isekai,0
1235,3,Martial Arts,0
1235,4,Music,0
1236,1,Romance,1
1236,2,Parody,0
1237,1,Historical,1
1237,2,Music,0
1238,1,Slice of Life,1
1239,1,Psychological,1
1240,1,Shounen,1
1240,2,Ecchi,0
1241,1,Supernatural,1
1241,2,Military,0
1241,3,Psychological,0
1242,1,Vampire,1
1243,1,Psychological,1
1244,1,Vampire,1
1244,2,Space,0
1244,3,Harem,0
1244,4,Sci-Fi,0
1245,1,Sci-Fi,1
1245,2,Fantasy,0
1245,3,Supernatural,0
1246,1,Parody,1
1247,1,Action,1
1247,2,Psychological,0
1248,1,Isekai,1
1249,1,Shounen,1
1249,2,Comedy,0
1249,3,Martial Arts,0
1250,1,Action,1
1250,2,Shounen,0
1250,3,Vampire,0
1251,1,Sci-Fi,1
1252,1,Mystery,1
1253,1,Horror,1
1254,1,Romance,1
1254,2,Historical,0
1254,3,Josei,0
1255,1,Horror,1
1255,2,Romance,0
1255,3,Drama,0
1256,1,Martial Arts,1
1256,2,Vampire,0
1256,3,Slice of Life,0
1256,4,Psychological,0
1257,1,Vampire,1
1257,2,Slice of Life,0
1257,3,Parody,0
1257,4,Comedy,0
1258,1,Psychological,1
1258,2,Mystery,0
1259,1,Romance,1
1259,2,Sports,0
1259,3,Mystery,0
1259,4,Adventure,0
1260,1,Slice of Life,1
1260,2,Romance,0
1260,3,Comedy,0
1260,4,Military,0
1261,1,Harem,1
1261,2,Sci-Fi,0
1261,3,Military,0
1262,1,Sci-Fi,1
1262,2,Shounen,0
1262,3,Music,0
1263,1,Shojo,1
1263,2,Ecchi,0
1264,1,Adventure,1
1264,2,Space,0
1265,1,Martial Arts,1
1265,2,Shounen,0
1265,3,Fantasy,0
1265,4,Military,0
1266,1,Shounen,1
1266,2,Adventure,0
1267,1,Shounen,1
1267,2,Sports,0
1267,3,Josei,0
1268,1,Space,1
1268,2,Sports,0
1268,3,Thriller,0
1269,1,Mystery,1
1269,2,Slice of Life,0
1270,1,Adventure,1
1271,1,Slice of Life,1
1272,1,Sports,1
1272,2,Horror,0
1272,3,Music,0
1272,4,Harem,0
1273,1,Parody,1
1273,2,Action,0
1274,1,Vampire,1
1274,2,Historical,0
1274,3,Action,0
1275,1,Parody,1
1276,1,Music,1
1276,2,Comedy,0
1276,3,Martial Arts,0
1277,1,Historical,1
1278,1,Josei,1
1278,2,Seinen,0
1278,3,Romance,0
1279,1,Space,1
1279,2,Sci-Fi,0
1279,3,Vampire,0
1280,1,Isekai,1
1281,1,Supernatural,1
1281,2,Drama,0
1282,1,Romance,1
1282,2,Seinen,0
1283,1,Ecchi,1
1283,2,Action,0
1284,1,Music,1
1284,2,Action,0
1284,3,Martial Arts,0
1285,1,Josei,1
1285,2,Cyberpunk,0
1285,3,Mystery,0
1285,4,Horror,0
1286,1,Comedy,1
1286,2,Parody,0
1286,3,Thriller,0
1286,4,Supernatural,0
1287,1,Shounen,1
1287,2,Sports,0
1288,1,Adventure,1
1288,2,Mecha,0
1289,1,Shounen,1
1289,2,Seinen,0
1289,3,Military,0
1290,1,Seinen,1
1290,2,Fantasy,0
1290,3,Military,0
1291,1,Slice of Life,1
1291,2,Harem,0
1291,3,Fantasy,0
1292,1,Josei,1
1292,2,Thriller,0
1292,3,Slice of Life,0
1292,4,Military,0
1293,1,Mystery,1
1294,1,Isekai,1
1294,2,Vampire,0
1294,3,Parody,0
1294,4,Shounen,0
1295,1,Adventure,1
1296,1,Seinen,1
1296,2,Sports,0
1297,1,Vampire,1
1297,2,Mecha,0
1298,1,Horror,1
1298,2,Military,0
1299,1,Music,1
1299,2,Drama,0
1299,3,Romance,0
1299,4,Mecha,0
1300,1,Supernatural,1
1300,2,Parody,0
1301,1,Harem,1
1301,2,Josei,0
1301,3,Ecchi,0
1301,4,Supernatural,0
1302,1,Drama,1
1302,2,Music,0
1302,3,Vampire,0
1302,4,Isekai,0
1303,1,Supernatural,1
1303,2,Space,0
1303,3,Historical,0
1303,4,Thriller,0
1304,1,Romance,1
1304,2,Shojo,0
1304,3,Sci-Fi,0
1305,1,Shounen,1
1305,2,Shojo,0
1305,3,Thriller,0
1305,4,Psychological,0
1306,1,Sci-Fi,1
1306,2,Comedy,0
1306,3,Isekai,0
1306,4,Mystery,0
1307,1,Harem,1
1307,2,Shounen,0
1307,3,Seinen,0
1308,1,Historical,1
1309,1,Harem,1
1310,1,Sci-Fi,1
1310,2,Historical,0
1310,3,Military,0
1310,4,Ecchi,0
1311,1,Harem,1
1311,2,Cyberpunk,0
1311,3,Thriller,0
1311,4,Drama,0
1312,1,Music,1
1312,2,Shounen,0
1312,3,Adventure,0
1312,4,Isekai,0
1313,1,Sci-Fi,1
1313,2,Vampire,0
1314,1,Slice of Life,1
1314,2,Adventure,0
1315,1,Mystery,1
1315,2,Vampire,0
1316,1,Sports,1
1316,2,Horror,0
1316,3,Drama,0
1316,4,Military,0
1317,1,Thriller,1
1317,2,Fantasy,0
1318,1,Shojo,1
1318,2,Supernatural,0
1319,1,Supernatural,1
1319,2,Shojo,0
1319,3,Comedy,0
1319,4,Music,0
1320,1,Slice of Life,1
1320,2,Sci-Fi,0
1320,3,Psychological,0
1320,4,Romance,0
1321,1,Slice of Life,1
1321,2,Military,0
1321,3,Parody,0
1322,1,Military,1
1323,1,Psychological,1
1323,2,Seinen,0
1324,1,Mecha,1
1324,2,Sports,0
1324,3,Historical,0
1325,1,Military,1
1325,2,Thriller,0
1325,3,Psychological,0
1326,1,Shounen,1
1326,2,Shojo,0
1327,1,Shounen,1
1327,2,Action,0
1328,1,Josei,1
1328,2,Slice of Life,0
1329,1,Isekai,1
1329,2,Ecchi,0
1330,1,Isekai,1
1330,2,Seinen,0
1330,3,Mystery,0
1331,1,Comedy,1
1332,1,Sci-Fi,1
1333,1,Romance,1
1333,2,Historical,0
1334,1,Action,1
1334,2,Ecchi,0
1334,3,Drama,0
1334,4,Shounen,0
1335,1,Shounen,1
1336,1,Slice of Life,1
1336,2,Mystery,0
1337,1,Mystery,1
1337,2,Supernatural,0
1338,1,Josei,1
1339,1,Psychological,1
1339,2,Horror,0
1339,3,Music,0
1339,4,Action,0
1340,1,Sci-Fi,1
1340,2,Comedy,0
1340,3,Historical,0
1341,1,Cyberpunk,1
1341,2,Seinen,0
1342,1,Josei,1
1342,2,Sci-Fi,0
1342,3,Cyberpunk,0
1343,1,Shounen,1
1344,1,Fantasy,1
1344,2,Military,0
1344,3,Psychological,0
1344,4,Drama,0
1345,1,Shounen,1
1345,2,Isekai,0
1346,1,Slice of Life,1
1346,2,Harem,0
1346,3,Psychological,0
1346,4,Music,0
1347,1,Sci-Fi,1
1347,2,Martial Arts,0
1347,3,Horror,0
1348,1,Harem,1
1348,2,Sci-Fi,0
1348,3,Comedy,0
1349,1,Space,1
1349,2,Shojo,0
1349,3,Slice of Life,0
1349,4,Drama,0
1350,1,Horror,1
1350,2,Supernatural,0
1351,1,Slice of Life,1
1351,2,Thriller,0
1352,1,Harem,1
1352,2,Adventure,0
1353,1,Music,1
1353,2,Psychological,0
1353,3,Shojo,0
1354,1,Mystery,1
1355,1,Fantasy,1
1355,2,Horror,0
1355,3,Drama,0
1355,4,Action,0
1356,1,Sci-Fi,1
1356,2,Slice of Life,0
1356,3,Romance,0
1356,4,Mecha,0
1357,1,Vampire,1
1357,2,Shounen,0
1358,1,Josei,1
1358,2,Supernatural,0
1358,3,Sports,0
1358,4,Drama,0
1359,1,Adventure,1
1359,2,Fantasy,0
1359,3,Drama,0
1359,4,Shounen,0
1360,1,Seinen,1
1360,2,Mecha,0
1360,3,Martial Arts,0
1360,4,Parody,0
1361,1,Shounen,1
1362,1,Thriller,1
1362,2,Shojo,0
1363,1,Shounen,1
1363,2,Isekai,0
1364,1,Supernatural,1
1365,1,Shojo,1
1366,1,Thriller,1
1367,1,Military,1
1368,1,Drama,1
1368,2,Parody,0
1368,3,Ecchi,0
1368,4,Historical,0
1369,1,Action,1
1369,2,Mystery,0
1370,1,Shounen,1
1370,2,Shojo,0
1370,3,Sci-Fi,0
1370,4,Slice of Life,0
1371,1,Josei,1
1371,2,Romance,0
1372,1,Parody,1
1372,2,Fantasy,0
1372,3,Music,0
1373,1,Seinen,1
1373,2,Space,0
1374,1,Drama,1
1374,2,Parody,0
1374,3,Adventure,0
1374,4,Music,0
1375,1,Mystery,1
1375,2,Parody,0
1376,1,Mecha,1
1376,2,Harem,0
1376,3,Sports,0
1376,4,Romance,0
1377,1,Romance,1
1377,2,Action,0
1377,3,Supernatural,0
1378,1,Mecha,1
1378,2,Seinen,0
1378,3,Horror,0
1378,4,Sports,0
1379,1,Comedy,1
1379,2,Vampire,0
1379,3,Shojo,0
1380,1,Action,1
1380,2,Adventure,0
1380,3,Mecha,0
1381,1,Seinen,1
1381,2,Fantasy,0
1381,3,Drama,0
1381,4,Comedy,0
1382,1,Harem,1
1383,1,Sports,1
1383,2,Cyberpunk,0
1384,1,Military,1
1384,2,Drama,0
1384,3,Historical,0
1385,1,Slice of Life,1
1386,1,Shojo,1
1387,1,Drama,1
1387,2,Harem,0
1388,1,Shounen,1
1389,1,Psychological,1
1390,1,Drama,1
1390,2,Mecha,0
1390,3,Action,0
1390,4,Seinen,0
1391,1,Historical,1
1391,2,Romance,0
1391,3,Adventure,0
1392,1,Military,1
1392,2,Isekai,0
1392,3,Adventure,0
1392,4,Action,0
1393,1,Seinen,1
1393,2,Supernatural,0
1393,3,Military,0
1393,4,Music,0
1394,1,Space,1
1394,2,Ecchi,0
1394,3,Parody,0
1395,1,Historical,1
1396,1,Action,1
1396,2,Slice of Life,0
1397,1,Ecchi,1
1397,2,Supernatural,0
1397,3,Harem,0
1397,4,Martial Arts,0
1398,1,Action,1
1398,2,Historical,0
1398,3,Drama,0
1399,1,Fantasy,1
1400,1,Sci-Fi,1
1400,2,Fantasy,0
1400,3,Thriller,0
1401,1,Fantasy,1
1401,2,Adventure,0
1401,3,Supernatural,0
1401,4,Comedy,0
1402,1,Cyberpunk,1
1402,2,Ecchi,0
1402,3,Adventure,0
1402,4,Mystery,0
1403,1,Adventure,1
1403,2,Horror,0
1403,3,Shounen,0
1403,4,Sports,0
1404,1,Sci-Fi,1
1404,2,Fantasy,0
1404,3,Action,0
1404,4,Music,0
1405,1,Parody,1
1405,2,Isekai,0
1406,1,Space,1
1407,1,Mecha,1
1407,2,Sci-Fi,0
1407,3,Harem,0
1407,4,Action,0
1408,1,Horror,1
1408,2,Mecha,0
1408,3,Military,0
1409,1,Adventure,1
1409,2,Space,0
1410,1,Drama,1
1410,2,Mecha,0
1410,3,Horror,0
1410,4,Adventure,0
1411,1,Shounen,1
1411,2,Military,0
1412,1,Adventure,1
1413,1,Mystery,1
1413,2,Horror,0
1414,1,Romance,1
1414,2,Vampire,0
1414,3,Seinen,0
1414,4,Action,0
1415,1,Music,1
1415,2,Space,0
1416,1,Fantasy,1
1417,1,Music,1
1418,1,Seinen,1
1419,1,Shounen,1
1420,1,Fantasy,1
1421,1,Harem,1
1421,2,Romance,0
1422,1,Fantasy,1
1423,1,Romance,1
1423,2,Psychological,0
1424,1,Josei,1
1424,2,Comedy,0
1424,3,Shounen,0
1425,1,Fantasy,1
1425,2,Mecha,0
1425,3,Military,0
1425,4,Sci-Fi,0
1426,1,Action,1
1426,2,Shounen,0
1427,1,Military,1
1427,2,Sports,0
1428,1,Isekai,1
1429,1,Space,1
1429,2,Vampire,0
1429,3,Seinen,0
1430,1,Parody,1
1430,2,Romance,0
1431,1,Adventure,1
1431,2,Parody,0
1431,3,Isekai,0
1432,1,Action,1
1432,2,Ecchi,0
1433,1,Horror,1
1433,2,Military,0
1434,1,Parody,1
1434,2,Horror,0
1434,3,Josei,0
1435,1,Thriller,1
1435,2,Horror,0
1435,3,Historical,0
1435,4,Space,0
1436,1,Psychological,1
1437,1,Slice of Life,1
1437,2,Historical,0
1438,1,Sports,1
1439,1,Shounen,1
1440,1,Military,1
1440,2,Parody,0
1441,1,Parody,1
1441,2,Historical,0
1441,3,Slice of Life,0
1442,1,Mecha,1
1443,1,Historical,1
1444,1,Sci-Fi,1
1444,2,Harem,0
1444,3,Comedy,0
1445,1,Military,1
1445,2,Slice of Life,0
1445,3,Harem,0
1446,1,Josei,1
1447,1,Historical,1
1448,1,Slice of Life,1
1449,1,Sci-Fi,1
1449,2,Parody,0
1449,3,Mecha,0
1449,4,Military,0
1450,1,Fantasy,1
1451,1,Romance,1
1451,2,Supernatural,0
1451,3,Mecha,0
1452,1,Psychological,1
1452,2,Josei,0
1452,3,Music,0
1452,4,Cyberpunk,0
1453,1,Harem,1
1454,1,Mystery,1
1454,2,Slice of Life,0
1454,3,Cyberpunk,0
1454,4,Historical,0
1455,1,Space,1
1456,1,Historical,1
1456,2,Adventure,0
1457,1,Seinen,1
1458,1,Thriller,1
1458,2,Shounen,0
1459,1,Supernatural,1
1459,2,Harem,0
1459,3,Shounen,0
1460,1,Sci-Fi,1
1460,2,Romance,0
1461,1,Cyberpunk,1
1461,2,Drama,0
1462,1,Mystery,1
1463,1,Horror,1
1463,2,Thriller,0
1463,3,Fantasy,0
1463,4,Isekai,0
1464,1,Isekai,1
1464,2,Cyberpunk,0
1465,1,Martial Arts,1
1465,2,Psychological,0
1466,1,Vampire,1
1466,2,Mecha,0
1467,1,Comedy,1
1468,1,Music,1
1468,2,Supernatural,0
1469,1,Romance,1
1469,2,Thriller,0
1469,3,Sports,0
1470,1,Harem,1
1470,2,Sci-Fi,0
1470,3,Cyberpunk,0
1471,1,Space,1
1471,2,Thriller,0
1471,3,Mecha,0
1472,1,Fantasy,1
1473,1,Action,1
1473,2,Thriller,0
1474,1,Sports,1
1474,2,Harem,0
1475,1,Isekai,1
1476,1,Action,1
1477,1,Drama,1
1477,2,Action,0
1477,3,Mystery,0
1478,1,Slice of Life,1
1478,2,Vampire,0
1479,1,Shojo,1
1479,2,Martial Arts,0
1479,3,Drama,0
1479,4,Sci-Fi,0
1480,1,Shojo,1
1480,2,Mecha,0
1480,3,Drama,0
1480,4,Vampire,0
1481,1,Cyberpunk,1
1482,1,Supernatural,1
1482,2,Adventure,0
1482,3,Romance,0
1482,4,Mecha,0
1483,1,Adventure,1
1483,2,Mystery,0
1483,3,Slice of Life,0
1483,4,Ecchi,0
1484,1,Harem,1
1484,2,Romance,0
1485,1,Space,1
1485,2,Romance,0
1485,3,Cyberpunk,0
1485,4,Horror,0
1486,1,Seinen,1
1486,2,Ecchi,0
1486,3,Comedy,0
1487,1,Slice of Life,1
1488,1,Comedy,1
1488,2,Martial Arts,0
1489,1,Fantasy,1
1490,1,Fantasy,1
1490,2,Mystery,0
1490,3,Adventure,0
1490,4,Vampire,0
1491,1,Adventure,1
1491,2,Cyberpunk,0
1492,1,Drama,1
1493,1,Music,1
1493,2,Martial Arts,0
1493,3,Cyberpunk,0
1494,1,Slice of Life,1
1494,2,Psychological,0
1494,3,Ecchi,0
1495,1,Mecha,1
1495,2,Parody,0
1495,3,Martial Arts,0
1496,1,Fantasy,1
1497,1,Thriller,1
1498,1,Historical,1
1498,2,Action,0
1498,3,Shojo,0
1499,1,Sports,1
1499,2,Horror,0
1499,3,Space,0
1500,1,Shojo,1
1501,1,Space,1
1501,2,Slice of Life,0
1501,3,Vampire,0
1502,1,Slice of Life,1
1502,2,Parody,0
1503,1,Romance,1
1504,1,Action,1
1504,2,Fantasy,0
