anime_id,studio_id,studio_name,is_primary_studio
1455,2,A-1 Pictures,0
1456,1,CloverWorks,1
1457,1,TMS Entertainment,1
1458,1,J.C.Staff,1
1458,2,Sunrise,0
1459,1,Studio Ghibli,1
1459,2,Sunrise,0
1460,1,Lerche,1
1460,2,Bones,0
1461,1,White Fox,1
1461,2,Kinema Citrus,0
1462,1,Madhouse,1
1462,2,Studio Pierrot,0
1463,1,Doga Kobo,1
1464,1,Silver Link.,1
1464,2,J.C.Staff,0
1465,1,CloverWorks,1
1465,2,Production I.G,0
1466,1,Lerche,1
1467,1,Sunrise,1
1468,1,Sunrise,1
1469,1,P.A. Works,1
1470,1,Bones,1
1471,1,Kyoto Animation,1
1472,1,Silver Link.,1
1472,2,MAPPA,0
1473,1,CloverWorks,1
1473,2,Toei Animation,0
1474,1,CloverWorks,1
1474,2,Trigger,0
1475,1,Doga Kobo,1
1475,2,Bones,0
1476,1,MAPPA,1
1477,1,wit Studio,1
1477,2,Production I.G,0
1478,1,wit Studio,1
1479,1,Production I.G,1
1479,2,Silver Link.,0
1480,1,Silver Link.,1
1480,2,wit Studio,0
1481,1,Shaft,1
1482,1,Silver Link.,1
1483,1,MAPPA,1
1484,1,Toei Animation,1
1484,2,Sunrise,0
1485,1,Toei Animation,1
1485,2,A-1 Pictures,0
1486,1,wit Studio,1
1487,1,Silver Link.,1
1488,1,Lerche,1
1489,1,wit Studio,1
1489,2,J.C.Staff,0
1490,1,Doga Kobo,1
1491,1,Doga Kobo,1
1492,1,Trigger,1
1492,2,A-1 Pictures,0
1493,1,Production I.G,1
1494,1,Trigger,1
1495,1,CloverWorks,1
1495,2,TMS Entertainment,0
1496,1,Toei Animation,1
1496,2,David Production,0
1497,1,Madhouse,1
1498,1,Sunrise,1
1499,1,Studio Ghibli,1
1500,1,Madhouse,1
1500,2,Production I.G,0
1501,1,Bones,1
1501,2,Kinema Citrus,0
1502,1,wit Studio,1
1502,2,CloverWorks,0
1503,1,Studio Pierrot,1
1503,2,TMS Entertainment,0
1504,1,Ufotable,1
1505,1,Ufotable,1
1506,1,David Production,1
1506,2,Ufotable,0
1507,1,Silver Link.,1
1507,2,Kyoto Animation,0
1508,1,Madhouse,1
1508,2,J.C.Staff,0
1509,1,TMS Entertainment,1
1509,2,Shaft,0
1510,1,MAPPA,1
1510,2,A-1 Pictures,0
1511,1,Doga Kobo,1
1512,1,A-1 Pictures,1
1513,1,Doga Kobo,1
1514,1,wit Studio,1
1514,2,TMS Entertainment,0
1515,1,TMS Entertainment,1
1516,1,Sunrise,1
1516,2,Studio Ghibli,0
1517,1,White Fox,1
1518,1,Production I.G,1
1518,2,Ufotable,0
1519,1,Silver Link.,1
1519,2,Studio Ghibli,0
1520,1,Madhouse,1
1520,2,Silver Link.,0
1521,1,CloverWorks,1
1521,2,Studio Pierrot,0
1522,1,Lerche,1
1523,1,Kinema Citrus,1
1524,1,Toei Animation,1
1524,2,CloverWorks,0
1525,1,Kinema Citrus,1
1525,2,TMS Entertainment,0
1526,1,Madhouse,1
1527,1,A-1 Pictures,1
1527,2,wit Studio,0
1528,1,Kinema Citrus,1
1528,2,Studio Ghibli,0
1529,1,MAPPA,1
1529,2,A-1 Pictures,0
1530,1,Shaft,1
1530,2,Madhouse,0
1531,1,David Production,1
1531,2,Madhouse,0
1532,1,Doga Kobo,1
1532,2,Shaft,0
1533,1,Madhouse,1
1533,2,Studio Ghibli,0
1534,1,wit Studio,1
1536,1,Toei Animation,1
1537,1,Silver Link.,1
1538,1,Kyoto Animation,1
1539,1,J.C.Staff,1
1539,2,Bones,0
1540,1,Studio Ghibli,1
1541,1,MAPPA,1
1542,1,Bones,1
1543,1,Madhouse,1
1543,2,Lerche,0
1544,1,Trigger,1
1545,1,Ufotable,1
1545,2,Kinema Citrus,0
1546,1,Sunrise,1
1547,1,David Production,1
1547,2,Toei Animation,0
1548,1,CloverWorks,1
1548,2,P.A. Works,0
1549,1,Lerche,1
1549,2,MAPPA,0
1550,1,Sunrise,1
1550,2,Shaft,0
1551,1,Studio Ghibli,1
1551,2,Lerche,0
1552,1,Studio Pierrot,1
1553,1,Studio Pierrot,1
1553,2,wit Studio,0
1554,1,Ufotable,1
1554,2,TMS Entertainment,0
1555,1,Kyoto Animation,1
1555,2,Production I.G,0
1556,1,Studio Pierrot,1
1557,1,White Fox,1
1557,2,J.C.Staff,0
1558,1,MAPPA,1
1558,2,CloverWorks,0
1559,1,TMS Entertainment,1
1560,1,A-1 Pictures,1
1560,2,Lerche,0
1561,1,Silver Link.,1
1562,1,TMS Entertainment,1
1563,1,A-1 Pictures,1
1564,1,Shaft,1
1564,2,Ufotable,0
1565,1,Kyoto Animation,1
1566,1,Bones,1
1566,2,Shaft,0
1567,1,CloverWorks,1
1567,2,A-1 Pictures,0
1568,1,Trigger,1
1568,2,CloverWorks,0
1569,1,A-1 Pictures,1
1569,2,CloverWorks,0
1570,1,Production I.G,1
1571,1,Madhouse,1
1572,1,Bones,1
1572,2,TMS Entertainment,0
1573,1,White Fox,1
1573,2,Kinema Citrus,0
1574,1,Sunrise,1
1575,1,Production I.G,1
1575,2,J.C.Staff,0
1576,1,Studio Pierrot,1
1577,1,J.C.Staff,1
1578,1,Bones,1
1579,1,MAPPA,1
1580,1,David Production,1
1581,1,Ufotable,1
1582,1,White Fox,1
1583,1,J.C.Staff,1
1583,2,MAPPA,0
1584,1,Kyoto Animation,1
1584,2,P.A. Works,0
1585,1,wit Studio,1
1586,1,Silver Link.,1
1586,2,White Fox,0
1587,1,P.A. Works,1
1588,1,Trigger,1
1588,2,P.A. Works,0
1589,1,Studio Ghibli,1
1589,2,CloverWorks,0
1590,1,Sunrise,1
1590,2,Kyoto Animation,0
1591,1,TMS Entertainment,1
1592,1,P.A. Works,1
1592,2,Bones,0
1593,1,Lerche,1
1593,2,Kyoto Animation,0
1594,1,Trigger,1
1594,2,Toei Animation,0
1595,1,Trigger,1
1595,2,Madhouse,0
1596,1,Kyoto Animation,1
1596,2,Toei Animation,0
1597,1,Studio Pierrot,1
1597,2,P.A. Works,0
1598,1,MAPPA,1
1599,1,Shaft,1
1599,2,CloverWorks,0
1600,1,Studio Pierrot,1
1601,1,Trigger,1
1601,2,A-1 Pictures,0
1602,1,Silver Link.,1
1602,2,Trigger,0
1603,1,Silver Link.,1
1604,1,Studio Ghibli,1
1605,1,White Fox,1
1605,2,A-1 Pictures,0
1606,1,TMS Entertainment,1
1606,2,Trigger,0
1607,1,Studio Pierrot,1
1608,1,Kinema Citrus,1
1609,1,Studio Pierrot,1
1609,2,P.A. Works,0
1610,1,Shaft,1
1610,2,Trigger,0
1611,1,P.A. Works,1
1611,2,wit Studio,0
1612,1,Trigger,1
1613,1,Lerche,1
1614,1,Silver Link.,1
1614,2,MAPPA,0
1615,1,Sunrise,1
1615,2,CloverWorks,0
1616,1,Bones,1
1617,1,MAPPA,1
1617,2,A-1 Pictures,0
1618,1,Madhouse,1
1619,1,wit Studio,1
1619,2,Studio Ghibli,0
1620,1,Bones,1
1621,1,Production I.G,1
1622,1,Studio Pierrot,1
1623,1,Madhouse,1
1623,2,Kyoto Animation,0
1624,1,White Fox,1
1625,1,J.C.Staff,1
1626,1,David Production,1
1627,1,MAPPA,1
1628,1,Ufotable,1
1629,1,David Production,1
1630,1,Production I.G,1
1631,1,Toei Animation,1
1631,2,MAPPA,0
1632,1,A-1 Pictures,1
1633,1,TMS Entertainment,1
1633,2,wit Studio,0
1634,1,MAPPA,1
1634,2,J.C.Staff,0
1635,1,Shaft,1
1636,1,P.A. Works,1
1636,2,Ufotable,0
1637,1,Studio Pierrot,1
1637,2,Production I.G,0
1638,1,Production I.G,1
1638,2,Toei Animation,0
1639,1,MAPPA,1
1640,1,Toei Animation,1
1641,1,Shaft,1
1641,2,CloverWorks,0
1642,1,Production I.G,1
1643,1,Lerche,1
1643,2,Silver Link.,0
1644,1,TMS Entertainment,1
1644,2,Doga Kobo,0
1645,1,Toei Animation,1
1645,2,Silver Link.,0
1646,1,MAPPA,1
1647,1,Kyoto Animation,1
1647,2,Kinema Citrus,0
1648,1,Kinema Citrus,1
1648,2,wit Studio,0
1649,1,CloverWorks,1
1650,1,Studio Ghibli,1
1650,2,Ufotable,0
1651,1,Ufotable,1
1651,2,White Fox,0
1652,1,CloverWorks,1
1652,2,Lerche,0
1653,1,Sunrise,1
1654,1,White Fox,1
1655,1,Kyoto Animation,1
1655,2,Sunrise,0
1656,1,Studio Pierrot,1
1657,1,Sunrise,1
1658,1,P.A. Works,1
1658,2,Lerche,0
1659,1,CloverWorks,1
1659,2,Studio Ghibli,0
1660,1,Kyoto Animation,1
1660,2,Studio Ghibli,0
1661,1,Shaft,1
1661,2,Lerche,0
1662,1,Sunrise,1
1662,2,Kinema Citrus,0
1663,1,Ufotable,1
1664,1,Production I.G,1
1665,1,Silver Link.,1
1665,2,J.C.Staff,0
1666,1,Sunrise,1
1666,2,wit Studio,0
1667,1,Bones,1
1668,1,Kinema Citrus,1
1668,2,Studio Pierrot,0
1669,1,Doga Kobo,1
1670,1,Lerche,1
1671,1,Madhouse,1
1672,1,David Production,1
1673,1,Kinema Citrus,1
1674,1,White Fox,1
1674,2,J.C.Staff,0
1675,1,Toei Animation,1
1675,2,CloverWorks,0
1676,1,wit Studio,1
1676,2,Doga Kobo,0
1677,1,David Production,1
1677,2,Trigger,0
1678,1,CloverWorks,1
1678,2,Ufotable,0
1679,1,Madhouse,1
1679,2,Sunrise,0
1680,1,David Production,1
1681,1,J.C.Staff,1
1682,1,J.C.Staff,1
1682,2,CloverWorks,0
1683,1,MAPPA,1
1683,2,CloverWorks,0
1684,1,wit Studio,1
1684,2,David Production,0
1685,1,Trigger,1
1685,2,David Production,0
1686,1,Shaft,1
1686,2,Ufotable,0
1687,1,Doga Kobo,1
1687,2,P.A. Works,0
1688,1,Studio Ghibli,1
1689,1,A-1 Pictures,1
1689,2,White Fox,0
1690,1,MAPPA,1
1691,1,Bones,1
1692,1,Studio Ghibli,1
1693,1,Ufotable,1
1693,2,MAPPA,0
1694,1,P.A. Works,1
1695,1,Studio Pierrot,1
1695,2,Production I.G,0
1696,1,CloverWorks,1
1696,2,J.C.Staff,0
1697,1,Madhouse,1
1697,2,MAPPA,0
1698,1,MAPPA,1
1699,1,Trigger,1
1700,1,MAPPA,1
1700,2,Silver Link.,0
1701,1,Madhouse,1
1702,1,Toei Animation,1
1702,2,Studio Ghibli,0
1703,1,CloverWorks,1
1704,1,Ufotable,1
1704,2,Doga Kobo,0
1705,1,David Production,1
1705,2,Kinema Citrus,0
1706,1,A-1 Pictures,1
1707,1,Bones,1
1708,1,J.C.Staff,1
1708,2,Production I.G,0
1709,1,Bones,1
1709,2,TMS Entertainment,0
1710,1,Production I.G,1
1710,2,Toei Animation,0
1711,1,Studio Pierrot,1
1711,2,J.C.Staff,0
1712,1,Doga Kobo,1
1713,1,P.A. Works,1
1714,1,Shaft,1
1714,2,Kyoto Animation,0
1715,1,MAPPA,1
1715,2,CloverWorks,0
1716,1,Ufotable,1
1717,1,CloverWorks,1
1717,2,wit Studio,0
1718,1,CloverWorks,1
1719,1,A-1 Pictures,1
1720,1,Sunrise,1
1721,1,Doga Kobo,1
1721,2,Madhouse,0
1722,1,Sunrise,1
1723,1,Ufotable,1
1723,2,Studio Ghibli,0
1724,1,CloverWorks,1
1725,1,Studio Pierrot,1
1726,1,MAPPA,1
1727,1,Lerche,1
1728,1,Toei Animation,1
1728,2,Doga Kobo,0
1729,1,Bones,1
1729,2,Silver Link.,0
1730,1,Doga Kobo,1
1730,2,CloverWorks,0
1731,1,P.A. Works,1
1732,1,Sunrise,1
1732,2,Shaft,0
1733,1,Studio Pierrot,1
1733,2,P.A. Works,0
1734,1,White Fox,1
1735,1,Sunrise,1
1735,2,P.A. Works,0
1736,1,Kyoto Animation,1
1736,2,Doga Kobo,0
1737,1,Kinema Citrus,1
1738,1,Bones,1
1739,1,Silver Link.,1
1740,1,Kinema Citrus,1
1741,1,David Production,1
1742,1,Sunrise,1
1742,2,Studio Ghibli,0
1743,1,Silver Link.,1
1744,1,Sunrise,1
1745,1,Studio Ghibli,1
1745,2,Sunrise,0
1746,1,Studio Pierrot,1
1746,2,wit Studio,0
1747,1,CloverWorks,1
1748,1,White Fox,1
1749,1,Toei Animation,1
1749,2,Shaft,0
1750,1,MAPPA,1
1750,2,Kinema Citrus,0
1751,1,Bones,1
1751,2,Sunrise,0
1752,1,Studio Ghibli,1
1752,2,Ufotable,0
1753,1,Kyoto Animation,1
1753,2,White Fox,0
1754,1,Studio Ghibli,1
1755,1,Studio Ghibli,1
1755,2,Trigger,0
1756,1,Studio Ghibli,1
1757,1,Sunrise,1
1758,1,Madhouse,1
1759,1,Kinema Citrus,1
1760,1,Sunrise,1
1760,2,Silver Link.,0
1761,1,wit Studio,1
1761,2,Toei Animation,0
1762,1,Kinema Citrus,1
1762,2,Shaft,0
1763,1,Doga Kobo,1
1763,2,Silver Link.,0
1764,1,A-1 Pictures,1
1764,2,Shaft,0
1765,1,CloverWorks,1
1765,2,Madhouse,0
1766,1,Kyoto Animation,1
1767,1,TMS Entertainment,1
1767,2,MAPPA,0
1768,1,Kyoto Animation,1
1768,2,A-1 Pictures,0
1769,1,wit Studio,1
1769,2,Doga Kobo,0
1770,1,Trigger,1
1771,1,CloverWorks,1
1771,2,Kyoto Animation,0
1772,1,Production I.G,1
1772,2,Shaft,0
1773,1,Kyoto Animation,1
1773,2,Madhouse,0
1774,1,Ufotable,1
1774,2,Doga Kobo,0
1775,1,Doga Kobo,1
1776,1,White Fox,1
1776,2,CloverWorks,0
1777,1,Lerche,1
1778,1,David Production,1
1779,1,J.C.Staff,1
1780,1,MAPPA,1
1781,1,J.C.Staff,1
1782,1,TMS Entertainment,1
1782,2,CloverWorks,0
1783,1,P.A. Works,1
1783,2,Doga Kobo,0
1784,1,Lerche,1
1784,2,Studio Ghibli,0
1785,1,MAPPA,1
1785,2,Toei Animation,0
1786,1,Shaft,1
1786,2,Kyoto Animation,0
1787,1,Silver Link.,1
1788,1,TMS Entertainment,1
1789,1,Shaft,1
1790,1,Doga Kobo,1
1790,2,White Fox,0
1791,1,Studio Ghibli,1
1791,2,wit Studio,0
1792,1,White Fox,1
1792,2,TMS Entertainment,0
1793,1,Madhouse,1
1794,1,Trigger,1
1794,2,David Production,0
1795,1,A-1 Pictures,1
1796,1,A-1 Pictures,1
1796,2,TMS Entertainment,0
1797,1,Madhouse,1
1798,1,Kinema Citrus,1
1799,1,J.C.Staff,1
1800,1,Doga Kobo,1
1801,1,Doga Kobo,1
1801,2,J.C.Staff,0
1802,1,Silver Link.,1
1802,2,Madhouse,0
1803,1,TMS Entertainment,1
1803,2,Silver Link.,0
1804,1,Studio Ghibli,1
1804,2,Studio Pierrot,0
1805,1,P.A. Works,1
1805,2,Trigger,0
1806,1,White Fox,1
1806,2,Ufotable,0
1807,1,Shaft,1
1807,2,David Production,0
1808,1,Kyoto Animation,1
1809,1,David Production,1
1809,2,P.A. Works,0
1810,1,Studio Pierrot,1
1811,1,Studio Ghibli,1
1812,1,Studio Pierrot,1
1813,1,P.A. Works,1
1813,2,Kinema Citrus,0
1814,1,A-1 Pictures,1
1815,1,Shaft,1
1815,2,P.A. Works,0
1816,1,Trigger,1
1816,2,Production I.G,0
1817,1,TMS Entertainment,1
1817,2,Silver Link.,0
1818,1,White Fox,1
1818,2,Trigger,0
1819,1,Lerche,1
1819,2,wit Studio,0
1820,1,P.A. Works,1
1821,1,A-1 Pictures,1
1822,1,Kinema Citrus,1
1823,1,Studio Ghibli,1
1824,1,Trigger,1
1824,2,Madhouse,0
1825,1,Studio Ghibli,1
1825,2,MAPPA,0
1826,1,Production I.G,1
1826,2,wit Studio,0
1827,1,Sunrise,1
1827,2,Studio Ghibli,0
1828,1,TMS Entertainment,1
1829,1,Kinema Citrus,1
1830,1,Studio Pierrot,1
1830,2,Sunrise,0
1831,1,Silver Link.,1
1831,2,Sunrise,0
1832,1,Toei Animation,1
1832,2,Production I.G,0
1833,1,Studio Pierrot,1
1833,2,Trigger,0
1834,1,White Fox,1
1835,1,Sunrise,1
1836,1,Shaft,1
1837,1,Silver Link.,1
1837,2,Shaft,0
1838,1,MAPPA,1
1839,1,CloverWorks,1
1839,2,David Production,0
1840,1,Silver Link.,1
1841,1,Bones,1
1841,2,Ufotable,0
1842,1,Madhouse,1
1843,1,CloverWorks,1
1844,1,Madhouse,1
1845,1,A-1 Pictures,1
1846,1,Trigger,1
1846,2,TMS Entertainment,0
1847,1,Shaft,1
1848,1,Kyoto Animation,1
1848,2,P.A. Works,0
1849,1,Kyoto Animation,1
1850,1,Sunrise,1
1851,1,Lerche,1
1852,1,David Production,1
1853,1,CloverWorks,1
1854,1,Kinema Citrus,1
1854,2,P.A. Works,0
1855,1,Ufotable,1
1856,1,Shaft,1
1857,1,Doga Kobo,1
1858,1,CloverWorks,1
1859,1,P.A. Works,1
1859,2,Studio Ghibli,0
1860,1,P.A. Works,1
1860,2,MAPPA,0
1861,1,Madhouse,1
1861,2,White Fox,0
1862,1,CloverWorks,1
1863,1,P.A. Works,1
1864,1,A-1 Pictures,1
1865,1,Studio Ghibli,1
1865,2,MAPPA,0
1866,1,J.C.Staff,1
1867,1,P.A. Works,1
1868,1,P.A. Works,1
1869,1,Doga Kobo,1
1870,1,Bones,1
1871,1,TMS Entertainment,1
1872,1,Ufotable,1
1873,1,Madhouse,1
1873,2,Silver Link.,0
1874,1,Production I.G,1
1875,1,David Production,1
1876,1,Bones,1
1876,2,J.C.Staff,0
1877,1,wit Studio,1
1878,1,Studio Ghibli,1
1878,2,Toei Animation,0
1879,1,TMS Entertainment,1
1879,2,David Production,0
1880,1,Trigger,1
1881,1,Lerche,1
1882,1,David Production,1
1883,1,David Production,1
1884,1,TMS Entertainment,1
1885,1,Shaft,1
1885,2,Studio Pierrot,0
1886,1,David Production,1
1887,1,Studio Pierrot,1
1888,1,Production I.G,1
1889,1,Lerche,1
1890,1,MAPPA,1
1891,1,Sunrise,1
1892,1,J.C.Staff,1
1892,2,Production I.G,0
1893,1,MAPPA,1
1894,1,Kinema Citrus,1
1895,1,Kinema Citrus,1
1895,2,Trigger,0
1896,1,MAPPA,1
1896,2,Production I.G,0
1897,1,Bones,1
1897,2,Studio Ghibli,0
1898,1,Lerche,1
1899,1,Lerche,1
1899,2,Doga Kobo,0
1900,1,Kinema Citrus,1
1901,1,MAPPA,1
1902,1,Studio Pierrot,1
1903,1,Sunrise,1
1903,2,Bones,0
1904,1,White Fox,1
1905,1,Ufotable,1
1906,1,Bones,1
1906,2,CloverWorks,0
1907,1,Kinema Citrus,1
1907,2,A-1 Pictures,0
1908,1,Silver Link.,1
1908,2,MAPPA,0
1909,1,J.C.Staff,1
1910,1,Bones,1
1911,1,CloverWorks,1
1912,1,A-1 Pictures,1
1913,1,P.A. Works,1
1913,2,Toei Animation,0
1914,1,Shaft,1
1915,1,Ufotable,1
1916,1,Doga Kobo,1
1917,1,wit Studio,1
1918,1,Trigger,1
1919,1,Lerche,1
1919,2,CloverWorks,0
1920,1,White Fox,1
1920,2,Bones,0
1921,1,Toei Animation,1
1922,1,Doga Kobo,1
1922,2,Bones,0
1923,1,P.A. Works,1
1924,1,Doga Kobo,1
1924,2,Silver Link.,0
1925,1,P.A. Works,1
1925,2,David Production,0
1926,1,wit Studio,1
1926,2,P.A. Works,0
1927,1,Sunrise,1
1928,1,Kinema Citrus,1
1928,2,MAPPA,0
1929,1,Shaft,1
1929,2,Silver Link.,0
1930,1,Production I.G,1
1930,2,Ufotable,0
1931,1,Trigger,1
1932,1,Studio Pierrot,1
1933,1,Production I.G,1
1933,2,J.C.Staff,0
1934,1,Kyoto Animation,1
1934,2,White Fox,0
1935,1,Doga Kobo,1
1936,1,David Production,1
1937,1,TMS Entertainment,1
1938,1,Sunrise,1
1938,2,Bones,0
1939,1,Lerche,1
1940,1,Silver Link.,1
1941,1,Studio Pierrot,1
1942,1,White Fox,1
1942,2,MAPPA,0
1943,1,Studio Pierrot,1
1944,1,Studio Ghibli,1
1945,1,Toei Animation,1
1945,2,MAPPA,0
1946,1,Studio Ghibli,1
1946,2,Shaft,0
1947,1,wit Studio,1
1947,2,Lerche,0
1948,1,Kyoto Animation,1
1949,1,Sunrise,1
1950,1,Madhouse,1
1950,2,Bones,0
1951,1,CloverWorks,1
1951,2,P.A. Works,0
1952,1,MAPPA,1
1952,2,A-1 Pictures,0
1953,1,Ufotable,1
1953,2,Silver Link.,0
1954,1,Kinema Citrus,1
1954,2,Bones,0
1955,1,Madhouse,1
1956,1,Production I.G,1
1957,1,Bones,1
1958,1,Kyoto Animation,1
1959,1,Ufotable,1
1959,2,P.A. Works,0
1960,1,Shaft,1
1960,2,CloverWorks,0
1961,1,Studio Pierrot,1
1961,2,Production I.G,0
1962,1,Ufotable,1
1962,2,wit Studio,0
1963,1,Kyoto Animation,1
1963,2,Bones,0
1964,1,Silver Link.,1
1964,2,Sunrise,0
1965,1,Sunrise,1
1965,2,David Production,0
1966,1,CloverWorks,1
1967,1,Sunrise,1
1968,1,Madhouse,1
1968,2,wit Studio,0
1969,1,Toei Animation,1
1970,1,P.A. Works,1
1970,2,Sunrise,0
1971,1,Sunrise,1
1971,2,Studio Ghibli,0
1972,1,CloverWorks,1
1973,1,Toei Animation,1
1973,2,White Fox,0
1974,1,Production I.G,1
1975,1,Toei Animation,1
1976,1,Madhouse,1
1977,1,Doga Kobo,1
1977,2,CloverWorks,0
1978,1,Sunrise,1
1978,2,David Production,0
1979,1,Lerche,1
1980,1,David Production,1
1980,2,MAPPA,0
1981,1,Studio Pierrot,1
1981,2,Ufotable,0
1982,1,CloverWorks,1
1982,2,Trigger,0
1983,1,Kinema Citrus,1
1983,2,Toei Animation,0
1984,1,Kyoto Animation,1
1984,2,J.C.Staff,0
1985,1,P.A. Works,1
1985,2,Toei Animation,0
1986,1,Lerche,1
1987,1,Sunrise,1
1988,1,Studio Ghibli,1
1988,2,MAPPA,0
1989,1,Toei Animation,1
1989,2,Studio Ghibli,0
1990,1,Kinema Citrus,1
1990,2,A-1 Pictures,0
1991,1,Doga Kobo,1
1991,2,TMS Entertainment,0
1992,1,TMS Entertainment,1
1993,1,Sunrise,1
1993,2,Lerche,0
1994,1,Studio Ghibli,1
1995,1,Production I.G,1
1996,1,Ufotable,1
1996,2,Doga Kobo,0
1997,1,wit Studio,1
1998,1,Studio Ghibli,1
1998,2,Madhouse,0
1999,1,Sunrise,1
2000,1,David Production,1
2000,2,CloverWorks,0
2001,1,Lerche,1
2002,1,A-1 Pictures,1
2003,1,J.C.Staff,1
2004,1,Silver Link.,1
2005,1,White Fox,1
2005,2,Studio Ghibli,0
2006,1,Doga Kobo,1
2007,1,wit Studio,1
2007,2,Silver Link.,0
2008,1,P.A. Works,1
2009,1,Trigger,1
2009,2,Doga Kobo,0
2010,1,Sunrise,1
2010,2,Production I.G,0
2011,1,Ufotable,1
2011,2,Shaft,0
2012,1,Toei Animation,1
2012,2,Trigger,0
2013,1,Studio Pierrot,1
2013,2,Toei Animation,0
2014,1,Shaft,1
2015,1,David Production,1
2016,1,Trigger,1
2017,1,Toei Animation,1
2017,2,Production I.G,0
2018,1,Shaft,1
2018,2,Toei Animation,0
2019,1,Production I.G,1
2019,2,Studio Pierrot,0
2020,1,Trigger,1
2021,1,Lerche,1
2022,1,Shaft,1
2022,2,Madhouse,0
2023,1,Studio Pierrot,1
2024,1,Ufotable,1
2024,2,Madhouse,0
2025,1,Kyoto Animation,1
2026,1,Studio Ghibli,1
2026,2,Sunrise,0
2027,1,Madhouse,1
2027,2,Sunrise,0
2028,1,MAPPA,1
2029,1,Silver Link.,1
2030,1,Silver Link.,1
2031,1,Production I.G,1
2032,1,P.A. Works,1
2032,2,A-1 Pictures,0
2033,1,Shaft,1
2033,2,CloverWorks,0
2034,1,P.A. Works,1
2034,2,Kyoto Animation,0
2035,1,David Production,1
2035,2,Sunrise,0
2036,1,A-1 Pictures,1
2037,1,Doga Kobo,1
2038,1,David Production,1
2038,2,Kyoto Animation,0
2039,1,TMS Entertainment,1
2040,1,Studio Ghibli,1
2040,2,Madhouse,0
2041,1,A-1 Pictures,1
2041,2,MAPPA,0
2042,1,Studio Pierrot,1
2043,1,TMS Entertainment,1
2044,1,Lerche,1
2045,1,J.C.Staff,1
2045,2,White Fox,0
2046,1,Silver Link.,1
2046,2,Trigger,0
2047,1,David Production,1
2048,1,A-1 Pictures,1
2048,2,CloverWorks,0
2049,1,David Production,1
2050,1,Trigger,1
2050,2,Studio Pierrot,0
2051,1,Doga Kobo,1
2052,1,CloverWorks,1
2052,2,Lerche,0
2053,1,Kinema Citrus,1
2054,1,Shaft,1
2054,2,David Production,0
2055,1,wit Studio,1
2055,2,CloverWorks,0
2056,1,Madhouse,1
2057,1,David Production,1
2058,1,Bones,1
2058,2,wit Studio,0
2059,1,Shaft,1
2060,1,Production I.G,1
2061,1,Madhouse,1
2062,1,Kyoto Animation,1
2063,1,A-1 Pictures,1
2064,1,MAPPA,1
2064,2,David Production,0
2065,1,Kyoto Animation,1
2065,2,White Fox,0
2066,1,Lerche,1
2066,2,Kinema Citrus,0
2067,1,Lerche,1
2068,1,Shaft,1
2068,2,Toei Animation,0
2069,1,J.C.Staff,1
2069,2,MAPPA,0
2070,1,Sunrise,1
2070,2,Kyoto Animation,0
2071,1,Madhouse,1
2072,1,J.C.Staff,1
2073,1,Silver Link.,1
2074,1,Trigger,1
2074,2,Silver Link.,0
2075,1,Shaft,1
2076,1,P.A. Works,1
2077,1,Studio Ghibli,1
2078,1,CloverWorks,1
2079,1,Bones,1
2079,2,MAPPA,0
2080,1,Kinema Citrus,1
2081,1,Kyoto Animation,1
2082,1,Madhouse,1
2082,2,Bones,0
2083,1,Kyoto Animation,1
2084,1,Kyoto Animation,1
2084,2,Kinema Citrus,0
2085,1,Doga Kobo,1
2086,1,Lerche,1
2086,2,Shaft,0
2087,1,Doga Kobo,1
2088,1,Shaft,1
2089,1,TMS Entertainment,1
2090,1,Madhouse,1
2090,2,White Fox,0
2091,1,Ufotable,1
2091,2,Silver Link.,0
2092,1,White Fox,1
2092,2,Studio Pierrot,0
2093,1,TMS Entertainment,1
2094,1,Trigger,1
2095,1,Kinema Citrus,1
2095,2,Madhouse,0
2096,1,Production I.G,1
2096,2,Lerche,0
2097,1,Doga Kobo,1
2097,2,Toei Animation,0
2098,1,Silver Link.,1
2098,2,Sunrise,0
2099,1,Doga Kobo,1
2099,2,Kinema Citrus,0
2100,1,Lerche,1
2100,2,MAPPA,0
2101,1,wit Studio,1
2102,1,Sunrise,1
2103,1,MAPPA,1
2104,1,A-1 Pictures,1
2105,1,Studio Pierrot,1
2106,1,TMS Entertainment,1
2107,1,TMS Entertainment,1
2108,1,Kyoto Animation,1
2108,2,wit Studio,0
2109,1,Kinema Citrus,1
2110,1,Toei Animation,1
2110,2,David Production,0
2111,1,CloverWorks,1
2112,1,Production I.G,1
2112,2,Silver Link.,0
2113,1,Lerche,1
2114,1,David Production,1
2115,1,Shaft,1
2116,1,MAPPA,1
2116,2,Silver Link.,0
2117,1,Sunrise,1
2117,2,MAPPA,0
2118,1,CloverWorks,1
2118,2,TMS Entertainment,0
2119,1,Studio Pierrot,1
2120,1,Sunrise,1
2121,1,Bones,1
2121,2,Studio Pierrot,0
2122,1,Studio Pierrot,1
2123,1,P.A. Works,1
2124,1,TMS Entertainment,1
2125,1,Trigger,1
2125,2,TMS Entertainment,0
2126,1,Production I.G,1
2126,2,Kyoto Animation,0
2127,1,wit Studio,1
2128,1,David Production,1
2129,1,Bones,1
2129,2,Kinema Citrus,0
2130,1,Kyoto Animation,1
2131,1,Doga Kobo,1
2131,2,Shaft,0
